time,seconds_elapsed,z,y,x
1665946242986054700,0.0130546875,0.05871790647506714,-0.1173122450709343,-0.20953325927257538
1665946242996135700,0.0231357421875,0.061153899878263474,-0.11889070272445679,-0.12218929082155228
1665946243006217700,0.0332177734375,0.05553995817899704,-0.16119927167892456,-0.0005001416429877281
1665946243016299800,0.0432998046875,0.049251437187194824,-0.21563296020030975,0.13218946754932404
1665946243026381800,0.0533818359375,0.03863687440752983,-0.2714464068412781,0.2228008508682251
1665946243036462800,0.063462890625,0.034259434789419174,-0.32830119132995605,0.2517174482345581
1665946243046545000,0.073544921875,0.00038935415796004236,-0.5050565004348755,0.22501234710216522
1665946243056626700,0.083626708984375,0.06633161753416061,-0.2620140314102173,0.24529524147510529
1665946243066708700,0.093708740234375,0.03370390087366104,-0.23495471477508545,0.17944006621837616
1665946243076789800,0.103789794921875,0.020014986395835876,-0.15894916653633118,0.09692388027906418
1665946243086871600,0.11387158203125,0.046551257371902466,-0.19988621771335602,0.03178988769650459
1665946243096953600,0.12395361328125,0.0854208916425705,-0.23607751727104187,0.0006988134700804949
1665946243107035600,0.13403564453125,0.1120154857635498,-0.2791714370250702,0.012821788899600506
1665946243117116700,0.14411669921875,0.13793736696243286,-0.31231021881103516,0.08065702766180038
1665946243127198700,0.15419873046875,0.162193164229393,-0.3374435603618622,0.18271681666374207
1665946243137280800,0.16428076171875,0.16020432114601135,-0.38031190633773804,0.274954617023468
1665946243147362800,0.17436279296875,0.13927453756332397,-0.458059161901474,0.36614975333213806
1665946243157444600,0.184444580078125,0.11403708904981613,-0.4371059536933899,0.40906739234924316
1665946243167526000,0.19452587890625,0.07574962079524994,-0.3096771538257599,0.3573016822338104
1665946243177607700,0.204607666015625,0.03490498661994934,-0.22557133436203003,0.21445849537849426
1665946243187689700,0.214689697265625,0.043302200734615326,-0.1681400090456009,0.08609520643949509
1665946243197771800,0.224771728515625,0.10703244060277939,-0.08837433904409409,0.024513598531484604
1665946243207852800,0.234852783203125,0.13142140209674835,-0.060511548072099686,0.03026522696018219
1665946243217934800,0.244934814453125,0.08596763759851456,-0.03868747502565384,0.06895642727613449
1665946243228017000,0.255016845703125,0.0794367715716362,0.010802047327160835,0.09193871170282364
1665946243238098700,0.2650986328125,0.06036746874451637,0.04855155572295189,0.04000307619571686
1665946243248179700,0.2751796875,0.04730013757944107,0.055923186242580414,-0.05229995772242546
1665946243258261800,0.28526171875,0.06516808271408081,0.07273279130458832,-0.15354081988334656
1665946243268343800,0.29534375,0.08975785225629807,-0.02136228047311306,-0.23108221590518951
1665946243278425600,0.305425537109375,0.16686488687992096,-0.22874689102172852,-0.33749547600746155
1665946243288506600,0.315506591796875,0.275481641292572,-0.35155004262924194,-0.4652116298675537
1665946243298588700,0.325588623046875,0.385841429233551,-0.18739520013332367,-0.5924907326698303
1665946243308670700,0.335670654296875,0.3792961835861206,-0.030472422018647194,-0.6762136220932007
1665946243318752800,0.345752685546875,0.33899882435798645,0.03825817257165909,-0.6783502697944641
1665946243328834800,0.355834716796875,0.3160974979400635,0.012294217012822628,-0.5958516597747803
1665946243338915800,0.365915771484375,0.32699277997016907,-0.021624336019158363,-0.473223477602005
1665946243348998000,0.375997802734375,0.3540496826171875,-0.01876836083829403,-0.39947202801704407
1665946243359080000,0.386079833984375,0.38847023248672485,-0.016587499529123306,-0.3875599801540375
1665946243369161700,0.39616162109375,0.39939799904823303,0.021217137575149536,-0.33451247215270996
1665946243379242800,0.40624267578125,0.39363518357276917,0.15000468492507935,-0.16999197006225586
1665946243389324500,0.416324462890625,0.3519015908241272,0.4419185519218445,-0.0038157771341502666
1665946243399406600,0.426406494140625,0.3847929537296295,0.6494078040122986,0.09949596226215363
1665946243409488600,0.436488525390625,0.5471422076225281,0.7782262563705444,0.16986839473247528
1665946243419569700,0.446569580078125,0.8337278962135315,0.7756523489952087,0.1939162164926529
1665946243429651700,0.456651611328125,0.8749917149543762,0.6650890707969666,0.1745864599943161
1665946243439733800,0.466733642578125,0.6976991891860962,0.40152478218078613,0.1059996709227562
1665946243449815800,0.47681591796875,0.4138432443141937,0.13907772302627563,-0.025414014235138893
