time,seconds_elapsed,z,y,x
1665946108855008800,0.0270087890625,-0.0012438625812530516,0.0712765992283821,-0.09456541261821985
1665946108865089800,0.03708984375,0.005204290644824505,0.08106324922740459,-0.10700491521358489
1665946108875171000,0.047171142578125,-0.006286532923579216,0.07332768653929234,-0.11789923419356345
1665946108885252000,0.057252197265625,0.022870295716822146,0.07384674197733401,-0.1179521334245801
1665946108895334000,0.067333984375,0.00797989283800125,0.06925882966518401,-0.09767711489796638
1665946108905415000,0.077414794921875,-0.06295213073641061,0.047186114066839216,-0.10147095422297715
1665946108915496000,0.087495849609375,-0.09650544077008961,-0.002361468434333801,-0.07628390599638223
1665946108925577000,0.097576904296875,-0.04346329415142536,-0.04435352098941803,-0.03996609968543052
1665946108935659000,0.107658935546875,-0.05394084902405739,-0.027649638947844505,-0.048119011002779
1665946108945740000,0.117739990234375,-0.07260740944072604,0.01637888787090778,-0.07925035458654164
1665946108955821000,0.127821044921875,-0.023326222790777684,0.03218202168047428,-0.12860270677655936
1665946108965901800,0.13790185546875,-0.0034071780949831007,0.06495441046953201,-0.12043021397590636
1665946108975982800,0.14798291015625,-0.06046878948807716,0.09420563939511775,-0.06308657077103853
1665946108986065000,0.15806494140625,-0.09799845580682158,0.07844225307404995,-0.048130409179627895
1665946108996146000,0.16814599609375,-0.07884177378565073,0.05524550188183784,-0.093826576949656
1665946109006227000,0.17822705078125,-0.0546679942548275,0.019375147077441215,-0.07951835787296295
1665946109016307700,0.1883076171875,-0.0861056273087859,-0.031331542330980296,-0.07791530659049749
1665946109026389800,0.1983896484375,-0.08002484609037637,-0.006941781961917877,-0.09833557880669831
1665946109036470800,0.208470703125,-0.06958294705301522,0.03860533272624016,-0.0780497466251254
1665946109046552000,0.218552001953125,-0.1111871693342924,0.05599368990063667,-0.011762333986163139
1665946109056633000,0.228633056640625,-0.09429244089573621,0.048553310766816134,-0.04816723405867815
1665946109066715000,0.23871484375,-0.11343977056667208,0.0552343959659338,-0.05429126989692449
1665946109076796000,0.2487958984375,-0.16747896539866924,0.04095861785411835,-0.07893792763650417
1665946109086877000,0.258876953125,-0.15821020179390907,0.014698387438058852,-0.07258680504411459
1665946109096958000,0.2689580078125,-0.09109539842009544,0.03110533235967159,-0.09408464336395263
1665946109107040000,0.2790400390625,-0.041188627217710015,0.088783614346385,-0.12574965543299912
1665946109117121000,0.28912109375,-0.00807400086224079,0.17430676559209823,-0.17813889110088346
