time,seconds_elapsed,z,y,x
1665946108842407000,0.014406982421875,-0.012348544783890247,-0.008712797425687313,0.02556794509291649
1665946108852488000,0.024488037109375,-0.023005450144410133,-0.0043806335888803005,0.020186495035886765
1665946108862569000,0.03456884765625,-0.03098880872130394,0.002650644164532423,0.01780110038816929
1665946108872650800,0.044650634765625,-0.0342855341732502,0.009472863748669624,0.008686698973178864
1665946108882732000,0.05473193359375,-0.035174500197172165,0.007505054119974375,0.0023433153983205557
1665946108892813000,0.06481298828125,-0.03711221367120743,0.0027182884514331818,0.0011550129856914282
1665946108902894000,0.07489404296875,-0.039322905242443085,0.00044474788592197,0.011322163045406342
1665946108912976100,0.08497607421875,-0.03491590544581413,-0.003020290983840823,0.016222113743424416
1665946108923057000,0.095056884765625,-0.036853089928627014,-0.003953728824853897,0.017915084958076477
1665946108933138000,0.105137939453125,-0.03918655216693878,0.002520149340853095,0.022651782259345055
1665946108943219000,0.115218994140625,-0.04214239493012428,0.004802212119102478,0.018931878730654716
1665946108953301000,0.125301025390625,-0.04515336453914642,0.010781807824969292,0.011154916137456894
1665946108963382000,0.135382080078125,-0.04607534781098366,0.009429721161723137,0.010696319863200188
1665946108973462800,0.145462890625,-0.04033064469695091,0.009836385026574135,0.016532637178897858
1665946108983543800,0.155543701171875,-0.03815990313887596,0.017889251932501793,0.020490361377596855
1665946108993625900,0.1656259765625,-0.03528076037764549,0.015669241547584534,0.02057398483157158
1665946109003707000,0.175706787109375,-0.030491596087813377,0.009125853888690472,0.021152956411242485
1665946109013788000,0.185787841796875,-0.025767948478460312,0.008103732950985432,0.024269387125968933
1665946109023869000,0.195868896484375,-0.029675336554646492,0.009152485989034176,0.019148927181959152
1665946109033951000,0.205950927734375,-0.023311980068683624,0.008007326163351536,0.02473650500178337
1665946109044031700,0.21603173828125,-0.021159080788493156,0.007128483150154352,0.028363464400172234
1665946109054113000,0.226113037109375,-0.016349945217370987,0.0028748824261128902,0.029735524207353592
1665946109064194000,0.236194091796875,-0.01840750314295292,-0.009092031978070736,0.02948412299156189
1665946109074276000,0.246276123046875,-0.01230273861438036,-0.019167035818099976,0.0363558754324913
1665946109084357000,0.256357177734375,-0.012627910822629929,-0.028503812849521637,0.034088995307683945
1665946109094438000,0.26643798828125,-0.017733190208673477,-0.02822098508477211,0.030858846381306648
1665946109104519000,0.276518798828125,-0.032458607107400894,-0.022366026416420937,0.020121779292821884
1665946109114601000,0.28660107421875,-0.05540919676423073,-0.034567829221487045,0.014183729887008667
1665946109124682000,0.296681884765625,-0.04957474395632744,-0.007511445786803961,0.005397961009293795
1665946109134763000,0.306762939453125,-0.02575463242828846,-0.012537629343569279,-0.0073567163199186325
1665946109144843800,0.31684375,-0.021047761663794518,0.002341717481613159,0.033852238208055496
