time,seconds_elapsed,z,y,x
1665946343043519000,0.01151904296875,-0.853607177734375,-0.6208953857421875,-0.018035888671875
1665946343053600000,0.02160009765625,-0.8939666748046875,-0.5311431884765625,-0.0212860107421875
1665946343063682000,0.03168212890625,-0.910888671875,-0.4686737060546875,-0.024505615234375
1665946343073764000,0.04176416015625,-0.8717041015625,-0.4486541748046875,-0.03436279296875
1665946343083846100,0.05184619140625,-0.859619140625,-0.464202880859375,-0.0223541259765625
1665946343093928200,0.06192822265625,-0.779998779296875,-0.468017578125,0.0016632080078125
1665946343104009200,0.07200927734375,-0.7642669677734375,-0.50482177734375,-0.001953125
1665946343114091300,0.08209130859375,-0.7816925048828125,-0.55999755859375,0.0096282958984375
1665946343124173000,0.092173095703125,-0.817474365234375,-0.5844268798828125,0.0084075927734375
1665946343134255000,0.102255126953125,-0.8249969482421875,-0.583892822265625,-0.0329437255859375
1665946343144337200,0.112337158203125,-0.80157470703125,-0.565582275390625,-0.0531158447265625
1665946343154418000,0.12241796875,-0.8095245361328125,-0.5574493408203125,-0.028106689453125
1665946343164500000,0.1325,-0.8515777587890625,-0.5579681396484375,0.0044403076171875
1665946343174582000,0.14258203125,-0.9226226806640625,-0.5428466796875,0.0372467041015625
1665946343184664000,0.1526640625,-0.9394989013671875,-0.5029296875,0.067230224609375
1665946343194746000,0.16274609375,-0.944915771484375,-0.4250030517578125,0.1233673095703125
1665946343204827100,0.1728271484375,-0.928070068359375,-0.4115447998046875,0.0918121337890625
1665946343214909200,0.1829091796875,-0.927764892578125,-0.428192138671875,0.0299072265625
1665946343224991000,0.192990966796875,-0.974395751953125,-0.420318603515625,-0.0126953125
1665946343235073000,0.203072998046875,-0.976409912109375,-0.4140625,-0.0262298583984375
1665946343245155000,0.213155029296875,-0.9387664794921875,-0.4213714599609375,-0.0492095947265625
1665946343255236000,0.223236083984375,-0.8876800537109375,-0.4365081787109375,-0.0432586669921875
1665946343265318100,0.233318115234375,-0.86663818359375,-0.4566192626953125,-0.0249786376953125
1665946343275400200,0.243400146484375,-0.844970703125,-0.4923095703125,-0.003387451171875
1665946343285482200,0.253482177734375,-0.8306884765625,-0.5188446044921875,-0.0107421875
1665946343295564300,0.263564208984375,-0.8233642578125,-0.5139923095703125,-0.03179931640625
1665946343305645000,0.27364501953125,-0.8278045654296875,-0.5059814453125,-0.04217529296875
1665946343315727000,0.28372705078125,-0.8318328857421875,-0.5157318115234375,-0.05560302734375
1665946343325809000,0.293808837890625,-0.83465576171875,-0.5147705078125,-0.068115234375
1665946343335891000,0.303890869140625,-0.8556976318359375,-0.4959716796875,-0.0425262451171875
1665946343345973000,0.313972900390625,-0.8440399169921875,-0.5056304931640625,0.0184173583984375
1665946343356054000,0.324053955078125,-0.7816619873046875,-0.5423431396484375,0.0530853271484375
1665946343366136000,0.334135986328125,-0.7095184326171875,-0.5993499755859375,0.0281524658203125
1665946343376217600,0.344217529296875,-0.673553466796875,-0.620574951171875,0.1341400146484375
1665946343386299600,0.354299560546875,-0.70166015625,-0.622894287109375,0.2074127197265625
1665946343396381700,0.364381591796875,-0.73699951171875,-0.5645751953125,0.172637939453125
1665946343406462500,0.37446240234375,-0.8073883056640625,-0.477691650390625,0.03729248046875
1665946343416544500,0.38454443359375,-0.894866943359375,-0.437652587890625,-0.0173797607421875
1665946343426626600,0.39462646484375,-0.973876953125,-0.4250640869140625,-0.0603179931640625
1665946343436708400,0.404708251953125,-0.9823150634765625,-0.4014129638671875,-0.1142425537109375
1665946343446790400,0.414790283203125,-0.9374847412109375,-0.4537506103515625,-0.0840606689453125
1665946343456871400,0.424871337890625,-0.9277801513671875,-0.499176025390625,-0.1351776123046875
1665946343466953500,0.434953369140625,-0.9443359375,-0.4901275634765625,-0.1678619384765625
1665946343477035500,0.445035400390625,-0.9670257568359375,-0.4856414794921875,-0.2023773193359375
1665946343487117600,0.45511767578125,-0.9598846435546875,-0.4479217529296875,-0.2217254638671875
1665946343497199600,0.46519970703125,-0.9083099365234375,-0.4190216064453125,-0.1834564208984375
1665946343507281700,0.47528173828125,-0.7959747314453125,-0.4569091796875,-0.1758270263671875
1665946343517362700,0.48536279296875,-0.7397003173828125,-0.4838409423828125,-0.1721954345703125
1665946343527444500,0.495444580078125,-0.7234954833984375,-0.48455810546875,-0.147613525390625
1665946343537526500,0.505526611328125,-0.6853179931640625,-0.4440460205078125,-0.138946533203125
1665946343547608600,0.515608642578125,-0.66162109375,-0.4145050048828125,-0.180999755859375
1665946343557690600,0.525690673828125,-0.655242919921875,-0.40936279296875,-0.2157745361328125
1665946343567771400,0.535771484375,-0.67401123046875,-0.4205780029296875,-0.2540740966796875
1665946343577853400,0.545853515625,-0.718505859375,-0.4620208740234375,-0.28912353515625
1665946343587935500,0.555935546875,-0.749114990234375,-0.484161376953125,-0.282562255859375
1665946343598017500,0.566017578125,-0.74365234375,-0.454803466796875,-0.272064208984375
1665946343608099600,0.576099609375,-0.7168731689453125,-0.392425537109375,-0.221588134765625
1665946343618180600,0.5861806640625,-0.7021942138671875,-0.29437255859375,-0.1392364501953125
1665946343628262400,0.596262451171875,-0.69708251953125,-0.306488037109375,-0.1766357421875
1665946343638344400,0.606344482421875,-0.7442474365234375,-0.50396728515625,-0.3084564208984375
